2023/07/24 08:52:39 Sede: SEDE, Codigo: CODIGO , Clico Academico: CICLO ACADÉMICO, Año: AÑO, Perido: PERIODO, Numero Cuota: Num. Cuota, Cuota: CUOTA DE ENSEÑANZA  
2023/07/24 08:52:39 Sede: LA MERCED, Codigo: H08587H , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 350.00 
2023/07/24 08:52:39 Sede: LA MERCED, Codigo: H08587H , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 350.00 
2023/07/24 08:52:39 Sede: LA MERCED, Codigo: H08587H , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 5, Cuota: 350.00 
2023/07/24 08:52:39 Sede: LA MERCED, Codigo: H08603A , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 300.00 
2023/07/24 08:52:39 Sede: LA MERCED, Codigo: H08603A , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 300.00 
2023/07/24 08:52:39 Sede: LA MERCED, Codigo: H08603A , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 5, Cuota: 300.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: H08647C , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 250.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: H08647C , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 250.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: H08647C , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 250.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: H08647C , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 250.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: H08647C , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 5, Cuota: 250.00 
2023/07/24 08:52:39 Sede: TARMA, Codigo: H08682A , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 180.00 
2023/07/24 08:52:39 Sede: TARMA, Codigo: H08682A , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 180.00 
2023/07/24 08:52:39 Sede: TARMA, Codigo: H08682A , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 180.00 
2023/07/24 08:52:39 Sede: TARMA, Codigo: H08682A , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 180.00 
2023/07/24 08:52:39 Sede: TARMA, Codigo: H08682A , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 5, Cuota: 180.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08686D , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08686D , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08686D , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08686D , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08769A , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 450.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08769A , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 450.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08769A , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 450.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08769A , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 450.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08801C , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08801C , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08801C , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08801C , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08836F , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08836F , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08836F , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08836F , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08872K , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08872K , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08872K , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H08872K , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H09001B , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H09001B , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H09001B , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H09001B , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H09091D , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H09091D , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H09091D , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H09091D , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H09097D , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H09097D , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H09097D , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H09097D , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 350.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: H09191H , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 350.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: H09191H , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 350.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: H09191H , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 350.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: H09191H , Clico Academico: 1, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A86633E , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 112.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A86633E , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 112.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A86633E , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 112.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A86633E , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 112.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A86633E , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 112.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E02759B , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E02759B , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E02759B , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E02759B , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E02759B , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E09443J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 290.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E09443J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 290.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E09443J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 290.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E09443J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 290.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E09443J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 290.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E09883G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 120.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E09883G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 120.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E09883G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 120.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E09883G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 120.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E09883G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 120.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F06964D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F06964D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F06964D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F06964D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F06964D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F07340D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F07340D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F07340D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F07340D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F07340D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 310.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: F11335C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 220.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: F11335C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 220.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: F11335C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 220.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: F11335C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 220.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: F11335C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 220.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G01652D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 300.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G01652D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 300.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G01652D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 300.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G01652D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G02125K , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G02125K , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G02125K , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G02125K , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G02125K , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G03578B , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 180.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G03578B , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 180.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G03578B , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 180.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G03578B , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 180.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G03578B , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 180.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G04947C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 198.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G04947C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 198.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G04947C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 198.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G04947C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 198.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G04947C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 198.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G05471G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 200.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G05471G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 200.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G05471G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 200.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G05471G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 200.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G05471G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 200.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G06645C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 400.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G06645C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 400.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G06645C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 400.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G06645C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 400.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G06645C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 400.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G07289G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G07289G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G07289G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G07289G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G07289G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 320.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G07649D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 24.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G07649D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 24.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G07649D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 24.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G07649D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 24.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: G07649D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 24.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G08849D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G08849D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G08849D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G08849D , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G09048C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G09048C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G09048C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G09048C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G09048C , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G09217G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 270.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G09217G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 270.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G09217G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 270.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G09217G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 270.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G09217G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 270.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00258E , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00258E , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00258E , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00258E , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00349G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00349G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00349G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00349G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00349G , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 320.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00401A , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00401A , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00401A , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00401A , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H00401A , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H01726F , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H01726F , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H01726F , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H01726F , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H02172J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H02172J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H02172J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H02172J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H02172J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H02783J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H02783J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H02783J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H02783J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H02783J , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 300.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: H02882F , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 400.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: H02882F , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 400.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: H02882F , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 400.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: H02882F , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 400.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: H02882F , Clico Academico: 1, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 400.00 
